Region Name,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,Median_Columns
"Stafford County, KS",39980.0,44133.0,43240.0,42430.0,45945.0,47129.0,46104.0,46396.0,47835.0,51007.0,55004.0,
"Stanton County, KS",49580.0,49115.0,53087.0,49977.0,56591.0,55341.0,58135.0,57769.0,60136.0,63401.0,68439.0,
"Stevens County, KS",50070.0,58901.0,53045.0,57483.0,59773.0,59735.0,57432.0,56569.0,58817.0,61264.0,66592.0,
"Sumner County, KS",47113.0,47460.0,49535.0,50844.0,52476.0,51451.0,52186.0,53212.0,56946.0,53618.0,56609.0,
"Thomas County, KS",45797.0,47892.0,48982.0,47654.0,50639.0,50574.0,53816.0,53249.0,55345.0,58652.0,65158.0,
"Trego County, KS",40178.0,45683.0,46693.0,43668.0,46859.0,48576.0,46756.0,46634.0,48520.0,52597.0,60246.0,
"Wabaunsee County, KS",50740.0,51666.0,54375.0,54414.0,59160.0,57339.0,61502.0,63690.0,59744.0,66168.0,64886.0,
"Wallace County, KS",43553.0,47573.0,49091.0,46082.0,49109.0,48426.0,47844.0,52621.0,51350.0,54714.0,57386.0,
"Washington County, KS",40956.0,39962.0,43889.0,43897.0,43264.0,46153.0,45077.0,47889.0,48104.0,46263.0,51751.0,
"Wichita County, KS",45918.0,46929.0,48734.0,51286.0,53447.0,52917.0,55336.0,54401.0,59800.0,54009.0,61326.0,
"Wilson County, KS",37078.0,37002.0,36879.0,41073.0,39764.0,41461.0,43134.0,41866.0,45697.0,46243.0,50472.0,
"Woodson County, KS",33134.0,33221.0,32681.0,40971.0,35502.0,37394.0,35417.0,38840.0,43894.0,43751.0,45357.0,
"Wyandotte County, KS",37805.0,38016.0,37780.0,38728.0,37087.0,41746.0,43396.0,46032.0,47084.0,47292.0,52223.0,
"Adair County, KY",30177.0,30147.0,31032.0,31710.0,31558.0,32007.0,33925.0,35026.0,37392.0,37650.0,42429.0,
"Allen County, KY",35617.0,35614.0,37770.0,39798.0,39801.0,42287.0,41368.0,40955.0,44624.0,47307.0,49980.0,
"Anderson County, KY",52660.0,51817.0,54704.0,52852.0,54331.0,55523.0,57448.0,53113.0,60908.0,61308.0,65443.0,
"Ballard County, KY",41776.0,40790.0,41947.0,42712.0,44732.0,44352.0,45074.0,44010.0,47658.0,48053.0,48623.0,
"Barren County, KY",38000.0,36298.0,37211.0,38370.0,37666.0,40017.0,40274.0,41477.0,42439.0,44859.0,45298.0,
"Bath County, KY",32091.0,29857.0,31964.0,33752.0,34126.0,35143.0,36468.0,40507.0,44183.0,42248.0,41778.0,
"Bell County, KY",26911.0,24940.0,25771.0,25761.0,24868.0,23968.0,26014.0,28150.0,29362.0,30940.0,30202.0,
"Boone County, KY",64005.0,64055.0,66085.0,65274.0,66939.0,68804.0,72942.0,78163.0,77696.0,78806.0,82393.0,
"Bourbon County, KY",39219.0,40350.0,39002.0,40045.0,42812.0,46370.0,46231.0,46281.0,48614.0,47046.0,52368.0,
"Boyd County, KY",38029.0,38783.0,40155.0,41443.0,40224.0,43406.0,44569.0,40752.0,48020.0,50017.0,54694.0,
"Boyle County, KY",39241.0,39663.0,42058.0,43585.0,41538.0,40459.0,44834.0,48290.0,47528.0,53644.0,53374.0,
"Bracken County, KY",42056.0,41974.0,41217.0,43222.0,41910.0,44846.0,47182.0,49416.0,56432.0,53289.0,55112.0,
"Breathitt County, KY",28045.0,26829.0,25831.0,26869.0,28647.0,28196.0,26659.0,27372.0,31182.0,33407.0,33852.0,
"Breckinridge County, KY",35428.0,38028.0,40530.0,40107.0,41547.0,42347.0,43053.0,43148.0,47284.0,46069.0,50292.0,
"Bullitt County, KY",51409.0,52033.0,56377.0,57462.0,54924.0,54755.0,63570.0,62550.0,61022.0,66335.0,71835.0,
"Butler County, KY",35162.0,32483.0,37603.0,36670.0,35219.0,39545.0,41701.0,47146.0,43048.0,46305.0,44933.0,
"Caldwell County, KY",36255.0,36650.0,36613.0,37317.0,42640.0,39355.0,40327.0,42857.0,43659.0,44144.0,47670.0,
"Calloway County, KY",39038.0,39599.0,37478.0,37977.0,37705.0,40585.0,39438.0,43554.0,41873.0,45574.0,47438.0,
"Campbell County, KY",47341.0,53501.0,54627.0,53321.0,52349.0,51694.0,61490.0,61384.0,60904.0,66520.0,64151.0,
"Carlisle County, KY",38182.0,38075.0,41990.0,38283.0,40701.0,43144.0,45362.0,42019.0,41249.0,49659.0,46935.0,
"Carroll County, KY",42192.0,40685.0,40473.0,41792.0,43615.0,46499.0,47726.0,48404.0,47623.0,51672.0,52640.0,
"Carter County, KY",34303.0,35471.0,35721.0,34767.0,34991.0,37204.0,37406.0,37186.0,32906.0,43492.0,44720.0,
"Casey County, KY",26612.0,28034.0,28734.0,29303.0,29344.0,33576.0,29417.0,31395.0,34358.0,34751.0,35069.0,
"Christian County, KY",36542.0,35779.0,37539.0,41333.0,36736.0,39840.0,41081.0,43124.0,40299.0,46390.0,46950.0,
"Clark County, KY",45016.0,44494.0,45116.0,45516.0,49012.0,54812.0,48474.0,53784.0,50162.0,55428.0,58340.0,
"Clay County, KY",24081.0,22289.0,22834.0,24173.0,25215.0,24001.0,24901.0,26386.0,28146.0,30175.0,26866.0,
"Clinton County, KY",27133.0,27095.0,26899.0,27443.0,28341.0,29178.0,29582.0,29641.0,31118.0,34005.0,37428.0,
"Crittenden County, KY",33966.0,33570.0,35250.0,37372.0,38338.0,40202.0,40656.0,41522.0,43624.0,44595.0,46844.0,
"Cumberland County, KY",27382.0,27570.0,27049.0,30043.0,29067.0,30989.0,30771.0,31736.0,33541.0,34897.0,38275.0,
"Daviess County, KY",41878.0,44379.0,44502.0,46908.0,43390.0,48724.0,51153.0,50359.0,51441.0,52620.0,54948.0,
"Edmonson County, KY",34849.0,36321.0,36039.0,36324.0,38544.0,38673.0,38395.0,39490.0,43151.0,47482.0,44459.0,
"Elliott County, KY",29335.0,29339.0,28893.0,29544.0,30556.0,30299.0,33335.0,32846.0,35446.0,34262.0,35030.0,
"Estill County, KY",29486.0,28961.0,29895.0,30388.0,30333.0,32541.0,33839.0,34096.0,35701.0,35004.0,39719.0,
"Fayette County, KY",45820.0,47211.0,46452.0,47959.0,48552.0,51963.0,53288.0,56192.0,55358.0,58981.0,60215.0,
"Fleming County, KY",33141.0,34736.0,34231.0,35454.0,35878.0,47030.0,38860.0,41029.0,42571.0,43943.0,44691.0,
"Floyd County, KY",28589.0,28459.0,31061.0,31229.0,30127.0,30888.0,31295.0,32841.0,33218.0,35828.0,35087.0,
"Franklin County, KY",46323.0,44241.0,46946.0,46309.0,49400.0,50471.0,52395.0,53198.0,53134.0,58917.0,59911.0,
"Fulton County, KY",30662.0,28340.0,28754.0,28550.0,30671.0,30798.0,30605.0,30761.0,32355.0,34376.0,36421.0,
"Gallatin County, KY",42761.0,41084.0,43469.0,44142.0,45483.0,47679.0,49945.0,47907.0,49060.0,55273.0,55650.0,
"Garrard County, KY",40834.0,40292.0,42620.0,42853.0,43647.0,45018.0,46967.0,50518.0,51203.0,51757.0,54951.0,
"Grant County, KY",42690.0,44158.0,46103.0,43861.0,46226.0,45307.0,49312.0,51849.0,53965.0,55210.0,56274.0,
"Graves County, KY",34811.0,35690.0,39280.0,39960.0,39247.0,39515.0,41705.0,41963.0,46785.0,48038.0,44475.0,
"Grayson County, KY",32970.0,32793.0,35126.0,32813.0,35726.0,37057.0,38418.0,38133.0,40780.0,43771.0,42297.0,
"Green County, KY",31423.0,31189.0,32246.0,32309.0,33640.0,36226.0,36246.0,36809.0,36782.0,38896.0,41322.0,
"Greenup County, KY",40752.0,41676.0,43869.0,44581.0,42452.0,45690.0,46815.0,46699.0,49457.0,52179.0,55777.0,
"Hancock County, KY",46729.0,52049.0,50095.0,50809.0,50358.0,52929.0,56823.0,49475.0,56769.0,60626.0,57111.0,
"Hardin County, KY",44203.0,47423.0,48852.0,48327.0,50407.0,49637.0,52040.0,52673.0,52278.0,57711.0,56557.0,
"Harlan County, KY",28503.0,28721.0,27137.0,25460.0,26351.0,27425.0,25240.0,25815.0,29521.0,30050.0,30745.0,
"Harrison County, KY",42124.0,39160.0,38249.0,42228.0,41406.0,47040.0,49615.0,49694.0,51709.0,51475.0,55934.0,
"Hart County, KY",31733.0,31677.0,31387.0,33588.0,38038.0,34764.0,36628.0,38182.0,37038.0,42718.0,41608.0,
"Henderson County, KY",41309.0,41244.0,41745.0,42492.0,43040.0,45718.0,46936.0,47589.0,51161.0,53199.0,54701.0,
"Henry County, KY",40806.0,42614.0,45119.0,48245.0,43799.0,47802.0,51774.0,50721.0,53405.0,51806.0,53170.0,
"Hickman County, KY",39087.0,38446.0,39376.0,38733.0,41588.0,40890.0,39859.0,40902.0,44290.0,52331.0,46553.0,
"Hopkins County, KY",39738.0,39733.0,40076.0,40782.0,42477.0,44750.0,43590.0,44419.0,45512.0,48769.0,47631.0,
"Jackson County, KY",26462.0,26344.0,27456.0,28759.0,29090.0,30565.0,30798.0,31355.0,35317.0,34940.0,35889.0,
"Jefferson County, KY",42535.0,45407.0,45913.0,47495.0,48264.0,51230.0,52008.0,54977.0,55860.0,59025.0,62067.0,
"Jessamine County, KY",43503.0,47280.0,47872.0,52011.0,51227.0,49839.0,55047.0,57015.0,59443.0,62533.0,67610.0,
"Johnson County, KY",34260.0,35068.0,35195.0,34593.0,34271.0,36051.0,35408.0,37724.0,39381.0,31202.0,40455.0,
"Kenton County, KY",51049.0,50150.0,53500.0,53949.0,54728.0,52631.0,61798.0,59594.0,64644.0,68692.0,66015.0,
"Knott County, KY",30693.0,29791.0,29198.0,32294.0,27709.0,30138.0,29786.0,31788.0,32228.0,32613.0,33253.0,
"Knox County, KY",25965.0,25536.0,27545.0,26220.0,26048.0,28578.0,27432.0,28586.0,30742.0,31634.0,31568.0,
"Larue County, KY",37863.0,39174.0,40232.0,41537.0,40312.0,40202.0,44522.0,45288.0,45458.0,49785.0,50980.0,
"Laurel County, KY",34712.0,35147.0,35061.0,35372.0,34678.0,37737.0,38323.0,39830.0,41425.0,44033.0,50743.0,
"Lawrence County, KY",33313.0,32275.0,32114.0,33469.0,32835.0,36276.0,33757.0,28672.0,36667.0,38055.0,38213.0,
"Lee County, KY",24908.0,24770.0,25020.0,25767.0,25473.0,26201.0,25372.0,28084.0,29124.0,30905.0,30575.0,
"Leslie County, KY",30597.0,29645.0,27517.0,29008.0,27777.0,28722.0,28595.0,29317.0,31921.0,32202.0,39098.0,
"Letcher County, KY",33410.0,31146.0,32527.0,31799.0,28574.0,31079.0,29308.0,32635.0,32321.0,32435.0,36259.0,
"Lewis County, KY",29453.0,28740.0,28759.0,30443.0,30217.0,33867.0,32848.0,35056.0,35751.0,37410.0,39288.0,
"Lincoln County, KY",32864.0,35530.0,33640.0,35092.0,35368.0,37220.0,35934.0,39347.0,42190.0,43220.0,43748.0,
"Livingston County, KY",38608.0,38724.0,39724.0,41177.0,42892.0,44551.0,45229.0,44435.0,48182.0,50521.0,52994.0,
"Logan County, KY",37316.0,39304.0,38962.0,39513.0,41150.0,43795.0,43985.0,47174.0,46742.0,48902.0,51905.0,
"Lyon County, KY",39588.0,40006.0,40110.0,43311.0,43067.0,48189.0,44767.0,44318.0,48395.0,52978.0,51970.0,
"McCracken County, KY",41585.0,44115.0,42853.0,42069.0,41216.0,47184.0,42936.0,48994.0,48950.0,48219.0,50650.0,
"McCreary County, KY",24691.0,24640.0,23810.0,24406.0,24265.0,25655.0,25087.0,28024.0,30029.0,32701.0,31453.0,
"McLean County, KY",38580.0,38984.0,39789.0,38128.0,42288.0,44007.0,43656.0,44574.0,48080.0,51184.0,48088.0,
"Madison County, KY",41945.0,40034.0,40798.0,44845.0,44358.0,46342.0,45406.0,50783.0,51897.0,50316.0,55336.0,
"Magoffin County, KY",28943.0,28004.0,28069.0,29817.0,29421.0,29921.0,28996.0,28077.0,30950.0,32045.0,32389.0,
"Marion County, KY",36816.0,36168.0,39028.0,39665.0,39089.0,41189.0,41233.0,46125.0,45661.0,48062.0,57062.0,
"Marshall County, KY",43825.0,45163.0,43583.0,44157.0,45596.0,49771.0,50165.0,50786.0,52388.0,57945.0,56286.0,
"Martin County, KY",29575.0,28880.0,28836.0,26931.0,27484.0,29198.0,29861.0,30177.0,28925.0,34291.0,30320.0,
"Mason County, KY",36795.0,39837.0,36729.0,42329.0,40260.0,37071.0,43683.0,45608.0,41807.0,47861.0,49216.0,
"Meade County, KY",46671.0,48485.0,48452.0,45984.0,52377.0,51111.0,51893.0,58873.0,57613.0,54946.0,56845.0,
"Menifee County, KY",28061.0,28773.0,28459.0,30047.0,30828.0,34299.0,33734.0,36595.0,34002.0,37457.0,40773.0,
"Mercer County, KY",41985.0,40502.0,41129.0,43903.0,43945.0,46346.0,51048.0,47611.0,53921.0,55267.0,53743.0,
"Metcalfe County, KY",28538.0,29852.0,29499.0,30899.0,30460.0,32654.0,33562.0,33139.0,35906.0,38978.0,39993.0,
"Monroe County, KY",28074.0,27480.0,28516.0,29900.0,30172.0,31603.0,33425.0,32518.0,35596.0,36512.0,38449.0,
"Montgomery County, KY",37678.0,40267.0,38900.0,41326.0,41139.0,42468.0,44890.0,43890.0,46629.0,52903.0,51234.0,
"Morgan County, KY",30502.0,29078.0,30678.0,31579.0,30872.0,31489.0,33716.0,34121.0,35848.0,37433.0,38274.0,
"Muhlenberg County, KY",37614.0,35316.0,38388.0,37048.0,38916.0,40272.0,42098.0,40338.0,43722.0,45049.0,45599.0,
"Nelson County, KY",43330.0,42271.0,46235.0,49444.0,54540.0,51843.0,56239.0,58960.0,55602.0,64795.0,68264.0,
"Nicholas County, KY",36306.0,34886.0,36514.0,37006.0,37061.0,37267.0,38958.0,40264.0,41428.0,38084.0,48290.0,
"Ohio County, KY",35975.0,37545.0,38273.0,40622.0,38261.0,40661.0,40859.0,43142.0,44751.0,47542.0,48621.0,
"Oldham County, KY",75724.0,80872.0,77851.0,86580.0,92097.0,84415.0,92454.0,97960.0,102136.0,101152.0,105897.0,
"Owen County, KY",40413.0,40909.0,40353.0,42134.0,43626.0,43686.0,46358.0,48362.0,48998.0,51494.0,45177.0,
"Owsley County, KY",22335.0,21865.0,22148.0,22715.0,23047.0,23341.0,23115.0,25344.0,26278.0,28727.0,25997.0,
"Pendleton County, KY",43517.0,44853.0,46663.0,45570.0,47023.0,49345.0,51680.0,52861.0,54583.0,58962.0,60824.0,
"Perry County, KY",31604.0,31623.0,32323.0,32300.0,31265.0,31740.0,31814.0,34105.0,33108.0,38000.0,35555.0,
"Pike County, KY",30302.0,33881.0,33736.0,35071.0,32666.0,34315.0,32734.0,34076.0,37124.0,36875.0,38917.0,
"Powell County, KY",32041.0,31129.0,31826.0,31923.0,32783.0,34510.0,35169.0,35817.0,37776.0,41760.0,40215.0,
"Pulaski County, KY",33026.0,34695.0,32339.0,34355.0,32767.0,40702.0,37782.0,36295.0,41541.0,43568.0,44717.0,
"Robertson County, KY",32844.0,35504.0,36770.0,38101.0,37281.0,40027.0,41877.0,43227.0,45146.0,47017.0,49529.0,
"Rockcastle County, KY",30900.0,30323.0,30310.0,33131.0,33789.0,33293.0,35567.0,36756.0,37732.0,40790.0,42205.0,
"Rowan County, KY",35145.0,34920.0,35483.0,37690.0,37287.0,36597.0,38684.0,41050.0,41196.0,44068.0,46535.0,
"Russell County, KY",29478.0,30691.0,28174.0,30985.0,33623.0,31968.0,33490.0,33575.0,34648.0,44056.0,41088.0,
"Scott County, KY",56791.0,58164.0,63063.0,61906.0,61989.0,63775.0,64809.0,67234.0,73500.0,74719.0,70526.0,
"Shelby County, KY",51845.0,51021.0,56021.0,56808.0,57447.0,60189.0,61700.0,65054.0,66056.0,71737.0,75600.0,
"Simpson County, KY",40905.0,40583.0,41961.0,39117.0,45269.0,45496.0,45643.0,47542.0,51769.0,52931.0,56107.0,
"Spencer County, KY",62579.0,62347.0,65038.0,66711.0,67437.0,68147.0,71156.0,80808.0,85899.0,79863.0,83583.0,
"Taylor County, KY",35962.0,33348.0,34992.0,36599.0,34633.0,35700.0,37806.0,41087.0,45429.0,48485.0,48384.0,
"Todd County, KY",36173.0,37325.0,37631.0,38533.0,40002.0,40963.0,41072.0,43512.0,51027.0,47742.0,50393.0,
"Trigg County, KY",42387.0,41699.0,42419.0,43416.0,44676.0,45106.0,37965.0,47963.0,49767.0,49955.0,50258.0,
"Trimble County, KY",44533.0,43677.0,43903.0,45394.0,46708.0,48392.0,51827.0,53024.0,51674.0,58998.0,64971.0,
"Union County, KY",41209.0,42059.0,41801.0,44595.0,44119.0,45239.0,47017.0,46708.0,47067.0,49870.0,53064.0,
"Warren County, KY",41001.0,40026.0,42514.0,48137.0,48925.0,45964.0,47253.0,49966.0,53478.0,53238.0,56552.0,
"Washington County, KY",38618.0,39023.0,39432.0,42500.0,39983.0,45143.0,48041.0,49750.0,50246.0,51286.0,51897.0,
"Wayne County, KY",26683.0,27637.0,28185.0,29878.0,30619.0,29826.0,30923.0,34382.0,33701.0,34449.0,36628.0,
"Webster County, KY",41516.0,40454.0,41428.0,40881.0,43024.0,44245.0,43605.0,42968.0,47132.0,49079.0,52901.0,
"Whitley County, KY",29813.0,29870.0,29089.0,30878.0,31086.0,31903.0,31985.0,33809.0,36863.0,38191.0,34559.0,
"Wolfe County, KY",25968.0,25950.0,25321.0,25657.0,25768.0,27196.0,28443.0,29326.0,30144.0,32773.0,33757.0,
"Woodford County, KY",55962.0,54930.0,58205.0,59233.0,57067.0,57862.0,58712.0,64177.0,66164.0,67815.0,69544.0,
"Acadia Parish, LA",36814.0,34960.0,36923.0,38788.0,40269.0,42033.0,40218.0,39252.0,40484.0,44728.0,45183.0,
"Allen Parish, LA",35711.0,34586.0,36082.0,38122.0,36852.0,42120.0,41584.0,42846.0,44395.0,47111.0,49671.0,
"Ascension Parish, LA",62069.0,63305.0,65271.0,70303.0,67299.0,74852.0,74212.0,72154.0,77758.0,83072.0,88680.0,
"Assumption Parish, LA",43503.0,44770.0,41472.0,44749.0,46317.0,48516.0,45847.0,45774.0,48120.0,51763.0,52046.0,
"Avoyelles Parish, LA",31523.0,31733.0,32582.0,33240.0,34022.0,34803.0,34997.0,36177.0,37731.0,38316.0,40448.0,
"Beauregard Parish, LA",43672.0,43673.0,44303.0,46225.0,43918.0,48206.0,49436.0,51422.0,57005.0,55343.0,53708.0,
"Bienville Parish, LA",31421.0,30750.0,31732.0,33790.0,33134.0,34565.0,33887.0,30483.0,34047.0,37198.0,39695.0,
"Bossier Parish, LA",48957.0,50577.0,52725.0,51899.0,51138.0,55403.0,50048.0,52158.0,56754.0,54080.0,53225.0,
"Caddo Parish, LA",37739.0,39948.0,40455.0,39776.0,39812.0,41081.0,38414.0,37636.0,40467.0,45613.0,43216.0,
"Calcasieu Parish, LA",40928.0,41065.0,44307.0,43779.0,45979.0,46523.0,47052.0,52407.0,50531.0,53050.0,57252.0,
"Caldwell Parish, LA",34855.0,36415.0,34845.0,35987.0,36350.0,38564.0,35428.0,39863.0,40842.0,44007.0,42490.0,
"Cameron Parish, LA",47100.0,54318.0,50016.0,51709.0,59300.0,56259.0,52479.0,56025.0,57299.0,60317.0,60887.0,
"Catahoula Parish, LA",31325.0,31678.0,31389.0,33557.0,34116.0,33958.0,33154.0,32380.0,35812.0,36794.0,39222.0,
"Claiborne Parish, LA",34274.0,34084.0,32678.0,34390.0,35385.0,33740.0,34228.0,34109.0,33659.0,36497.0,37407.0,
"Concordia Parish, LA",29891.0,29373.0,29778.0,30432.0,31835.0,33068.0,32685.0,33873.0,35840.0,36276.0,37546.0,
"De Soto Parish, LA",37379.0,40507.0,38085.0,39403.0,40642.0,41691.0,43325.0,40839.0,44457.0,47347.0,43733.0,
"East Baton Rouge Parish, LA",44911.0,45924.0,47389.0,47770.0,46831.0,50389.0,50451.0,54494.0,52945.0,56303.0,57099.0,
"East Carroll Parish, LA",25442.0,25163.0,24688.0,26781.0,25402.0,26325.0,25810.0,26431.0,27714.0,29943.0,32813.0,
"East Feliciana Parish, LA",42347.0,38478.0,42571.0,41578.0,41651.0,43105.0,46172.0,45839.0,45174.0,50041.0,52158.0,
"Evangeline Parish, LA",31736.0,32099.0,31128.0,32130.0,32615.0,33407.0,34440.0,33942.0,34113.0,35146.0,38415.0,
"Franklin Parish, LA",30105.0,29025.0,28215.0,31243.0,32318.0,33845.0,31873.0,32485.0,34446.0,35484.0,42706.0,
"Grant Parish, LA",38225.0,39539.0,37893.0,41208.0,40668.0,43437.0,42948.0,44298.0,43502.0,49544.0,56380.0,
"Iberia Parish, LA",40914.0,40626.0,42555.0,41185.0,45226.0,45039.0,41604.0,40964.0,42909.0,47731.0,50449.0,
"Iberville Parish, LA",40140.0,37832.0,39405.0,40449.0,47377.0,42000.0,41679.0,44410.0,47917.0,55198.0,36990.0,
"Jackson Parish, LA",36312.0,36032.0,36882.0,35730.0,37130.0,41029.0,41192.0,38893.0,40828.0,43232.0,41940.0,
"Jefferson Parish, LA",46500.0,43700.0,45515.0,46547.0,47024.0,49503.0,49681.0,51461.0,50871.0,55909.0,58586.0,
"Jefferson Davis Parish, LA",39246.0,38723.0,37814.0,40760.0,37968.0,43677.0,42134.0,43317.0,44492.0,47988.0,47924.0,
"Lafayette Parish, LA",48295.0,47138.0,48382.0,54978.0,51340.0,52411.0,51125.0,52827.0,57821.0,60053.0,59362.0,
"LaFourche Parish, LA",48436.0,48180.0,49464.0,52115.0,47382.0,53482.0,52220.0,53081.0,52651.0,54145.0,56743.0,
"La Salle Parish, LA",41563.0,42576.0,42128.0,42104.0,44139.0,46258.0,45169.0,44125.0,45742.0,51014.0,48306.0,
"Lincoln Parish, LA",36532.0,34497.0,36147.0,34667.0,32889.0,38118.0,39158.0,39941.0,36525.0,41608.0,44728.0,
"Livingston Parish, LA",53125.0,53700.0,52865.0,53118.0,58818.0,58774.0,58318.0,61297.0,63088.0,63852.0,61680.0,
"Madison Parish, LA",25565.0,23240.0,23837.0,26745.0,26732.0,27225.0,27306.0,29507.0,28452.0,32229.0,33841.0,
"Morehouse Parish, LA",29526.0,26778.0,28804.0,28951.0,30636.0,31777.0,32269.0,32988.0,34023.0,34922.0,36290.0,
"Natchitoches Parish, LA",32055.0,32203.0,33715.0,35165.0,34522.0,33786.0,32094.0,33439.0,36298.0,49536.0,44720.0,
"Orleans Parish, LA",36525.0,34851.0,33948.0,36240.0,35468.0,38640.0,38418.0,37407.0,38855.0,45092.0,51704.0,
"Ouachita Parish, LA",37728.0,35770.0,36895.0,39976.0,40877.0,38453.0,38525.0,41301.0,44371.0,43235.0,45251.0,
"Plaquemines Parish, LA",49781.0,52259.0,49964.0,51306.0,51304.0,49122.0,55950.0,56199.0,58643.0,60795.0,55861.0,
"Pointe Coupee Parish, LA",41277.0,40052.0,41386.0,42129.0,44469.0,42919.0,42545.0,45675.0,46603.0,48011.0,49583.0,
"Rapides Parish, LA",39693.0,36624.0,41036.0,39411.0,40406.0,42758.0,42452.0,42238.0,48116.0,49687.0,45130.0,
"Red River Parish, LA",32711.0,32650.0,33011.0,35762.0,33322.0,41742.0,33044.0,35662.0,36865.0,39806.0,42135.0,
"Richland Parish, LA",32646.0,32148.0,33398.0,32477.0,36666.0,34588.0,33820.0,36432.0,35103.0,39586.0,43794.0,
"Sabine Parish, LA",36604.0,37875.0,37440.0,37864.0,39561.0,42196.0,42700.0,40021.0,36423.0,45486.0,38833.0,
"St. Bernard Parish, LA",38700.0,38068.0,40900.0,40705.0,45615.0,41540.0,39450.0,44553.0,43983.0,45806.0,50790.0,
"St. Charles Parish, LA",54553.0,54860.0,55684.0,56163.0,60751.0,61601.0,64742.0,65335.0,67585.0,71579.0,69889.0,
"St. Helena Parish, LA",32936.0,33721.0,33879.0,34229.0,35004.0,36602.0,35519.0,36723.0,38699.0,43376.0,40709.0,
"St. James Parish, LA",45829.0,43701.0,46626.0,48358.0,47477.0,52258.0,47876.0,53045.0,53903.0,57250.0,58309.0,
"St. John the Baptist Parish, LA",45987.0,50483.0,47312.0,47389.0,47225.0,50596.0,52166.0,55941.0,50830.0,54944.0,56697.0,
"St. Landry Parish, LA",33466.0,33750.0,34299.0,33781.0,32683.0,33503.0,32185.0,35693.0,36624.0,39599.0,39153.0,
"St. Martin Parish, LA",39444.0,38826.0,41875.0,42110.0,46713.0,45435.0,46560.0,44574.0,46229.0,47247.0,48524.0,
"St. Mary Parish, LA",40193.0,38813.0,37720.0,39608.0,42075.0,40945.0,37822.0,38413.0,39764.0,40918.0,47236.0,
"St. Tammany Parish, LA",59389.0,57694.0,58383.0,61655.0,63441.0,63499.0,65861.0,67926.0,67054.0,71526.0,67462.0,
"Tangipahoa Parish, LA",37454.0,38420.0,36573.0,40228.0,39927.0,41768.0,44625.0,44256.0,47128.0,47860.0,47272.0,
"Tensas Parish, LA",26976.0,26903.0,26909.0,28021.0,27522.0,27077.0,26657.0,27959.0,28962.0,31436.0,33294.0,
"Terrebonne Parish, LA",47847.0,45054.0,48472.0,51716.0,49044.0,44450.0,49206.0,47971.0,51665.0,51719.0,55402.0,
"Union Parish, LA",36863.0,34958.0,35066.0,35825.0,38998.0,38741.0,42166.0,40395.0,43584.0,44617.0,42342.0,
"Vermilion Parish, LA",43498.0,39091.0,45419.0,43434.0,45331.0,46807.0,44048.0,50562.0,48263.0,50193.0,52709.0,
"Vernon Parish, LA",43752.0,45726.0,43803.0,42772.0,46682.0,44733.0,47172.0,45711.0,47664.0,51652.0,55124.0,
"Washington Parish, LA",30950.0,29443.0,30986.0,31630.0,29749.0,33453.0,34240.0,37792.0,36850.0,35505.0,38604.0,
"Webster Parish, LA",35861.0,35908.0,36000.0,35762.0,36003.0,34566.0,33251.0,32522.0,35070.0,38386.0,41747.0,
"West Baton Rouge Parish, LA",46783.0,46155.0,47301.0,48848.0,51550.0,55074.0,54454.0,64921.0,58205.0,65344.0,62919.0,
"West Carroll Parish, LA",32143.0,27781.0,32666.0,34611.0,33959.0,35484.0,35638.0,37759.0,39332.0,42614.0,38513.0,
"West Feliciana Parish, LA",48917.0,49479.0,50802.0,52626.0,53679.0,56680.0,56459.0,56584.0,60296.0,65296.0,58499.0,
"Winn Parish, LA",33447.0,33875.0,35705.0,35674.0,36644.0,36173.0,37600.0,39474.0,40133.0,43166.0,42991.0,
"Androscoggin County, ME",41831.0,43899.0,43692.0,44097.0,46701.0,48930.0,48494.0,48446.0,49935.0,58958.0,57723.0,
"Aroostook County, ME",36344.0,35572.0,37996.0,37092.0,36066.0,37104.0,39746.0,42600.0,39450.0,40675.0,45523.0,
"Cumberland County, ME",57424.0,55459.0,55456.0,55020.0,61436.0,63191.0,65475.0,70661.0,71586.0,75254.0,75455.0,
"Franklin County, ME",39034.0,39405.0,36729.0,41154.0,41035.0,42859.0,43532.0,45280.0,49561.0,51136.0,49317.0,
"Hancock County, ME",41106.0,44599.0,45564.0,44463.0,45807.0,48601.0,53941.0,51009.0,52148.0,58926.0,58466.0,
"Kennebec County, ME",44725.0,44441.0,45779.0,45151.0,45556.0,50408.0,51013.0,52265.0,52154.0,55358.0,53876.0,
"Knox County, ME",42593.0,46366.0,46850.0,48352.0,50002.0,47489.0,53610.0,51723.0,56678.0,55910.0,66058.0,
"Lincoln County, ME",45520.0,45674.0,50379.0,48908.0,47905.0,50152.0,54026.0,52019.0,56211.0,58619.0,64825.0,
"Oxford County, ME",38789.0,37915.0,41280.0,38932.0,40120.0,42674.0,44508.0,50367.0,44243.0,50344.0,47611.0,
"Penobscot County, ME",42602.0,41199.0,41820.0,43615.0,42728.0,44647.0,47076.0,49836.0,47840.0,50702.0,52079.0,
"Piscataquis County, ME",34420.0,36017.0,35816.0,36553.0,36994.0,36463.0,35874.0,40841.0,40066.0,43509.0,48769.0,
